2008-02-02 13:39:08,116.35743,39.88957
2008-02-02 13:44:08,116.35732,39.89726
2008-02-02 13:49:09,116.3506,39.90712
2008-02-02 13:54:09,116.35171,39.91145
2008-02-02 13:59:08,116.34366,39.89655
2008-02-02 14:04:08,116.34347,39.87605
2008-02-02 14:09:08,116.35298,39.87643
2008-02-02 14:14:08,116.36223,39.88766
2008-02-02 14:19:08,116.37556,39.88786
2008-02-02 14:19:08,116.37556,39.88786
2008-02-02 14:24:08,116.37818,39.88815
2008-02-02 14:29:08,116.35663,39.8881
2008-02-02 14:34:08,116.32437,39.88878
2008-02-02 14:39:08,116.31577,39.89176
2008-02-02 14:49:08,116.32935,39.90671
2008-02-02 14:54:08,116.34231,39.91242
2008-02-02 15:04:08,116.35674,39.91289
2008-02-02 15:09:08,116.36274,39.90847
2008-02-02 15:14:08,116.36741,39.90744
2008-02-02 15:19:08,116.36729,39.90993
2008-02-02 15:24:08,116.35743,39.90573
2008-02-02 15:29:08,116.31887,39.90622
2008-02-02 15:34:08,116.30292,39.90749
2008-02-02 15:39:07,116.30457,39.90806
2008-02-02 15:44:07,116.3045,39.92477
2008-02-02 15:49:07,116.31964,39.92687
2008-02-02 15:54:06,116.3197,39.93714
2008-02-02 15:59:07,116.31889,39.94545
2008-02-02 16:04:07,116.31408,39.94704
2008-02-02 16:09:07,116.30472,39.94066
2008-02-02 16:14:07,116.28235,39.94878
2008-02-02 16:19:07,116.28227,39.95634
2008-02-02 16:24:07,116.2787,39.96249
2008-02-02 16:29:07,116.28197,39.95577
2008-02-02 16:34:07,116.29704,39.95793
2008-02-02 16:39:07,116.30125,39.96026
2008-02-02 16:44:07,116.31436,39.96485
2008-02-02 16:44:07,116.31436,39.96485
2008-02-02 16:49:07,116.32035,39.9655
2008-02-02 16:54:07,116.32916,39.95633
2008-02-02 16:59:07,116.33787,39.93214
2008-02-02 17:04:07,116.33824,39.92205
2008-02-02 17:09:07,116.34626,39.9224
2008-02-02 17:14:07,116.3472,39.91881
2008-02-02 17:24:07,116.34642,39.90693
2008-02-02 17:29:07,116.34668,39.90628
2008-02-02 17:34:07,116.34656,39.89759
2008-02-02 17:39:07,116.3502,39.88185
2008-02-02 17:44:07,116.35301,39.88048
2008-02-02 17:49:07,116.35269,39.88742
2008-02-02 17:54:07,116.35289,39.88492
2008-02-02 17:59:07,116.35948,39.88782
2008-02-02 18:09:07,116.38705,39.8821
2008-02-02 18:14:07,116.39437,39.87541
2008-02-02 18:24:06,116.40612,39.89401
2008-02-02 18:29:06,116.41257,39.89606
2008-02-02 18:34:06,116.4131,39.88608
2008-02-02 18:39:06,116.41862,39.883
2008-02-02 18:44:06,116.43947,39.88179
2008-02-02 18:49:06,116.43442,39.90696
2008-02-02 18:54:06,116.44534,39.90737
2008-02-02 18:59:06,116.44428,39.91562
2008-02-02 19:04:06,116.44437,39.92283
2008-02-02 19:09:07,116.44104,39.92559
2008-02-02 19:09:07,116.44104,39.92559
2008-02-02 19:14:07,116.43005,39.93235
2008-02-02 19:19:07,116.42962,39.93938
2008-02-02 19:24:07,116.42789,39.9359
2008-02-02 19:29:06,116.41923,39.94922
2008-02-02 19:34:06,116.42233,39.95771
2008-02-02 19:39:06,116.43252,39.95808
2008-02-02 19:44:06,116.43475,39.94761
2008-02-02 19:49:06,116.44303,39.94934
2008-02-02 19:54:06,116.44722,39.95008
2008-02-02 19:59:06,116.43951,39.9429
2008-02-02 20:04:06,116.43118,39.93974
2008-02-02 20:09:07,116.4277,39.93487
2008-02-02 20:14:06,116.44003,39.93234
2008-02-02 20:19:06,116.4508,39.93235
2008-02-02 20:24:06,116.45426,39.93238
2008-02-02 20:29:06,116.46149,39.93244
2008-02-02 20:34:06,116.46491,39.92905
2008-02-02 20:43:46,116.49609,39.92715
2008-02-02 20:44:06,116.4965,39.92698
2008-02-02 20:49:06,116.49849,39.93026
2008-02-02 20:54:06,116.48747,39.92189
2008-02-02 21:04:05,116.49333,39.91435
2008-02-02 21:09:05,116.49724,39.91464
2008-02-02 21:14:05,116.47683,39.91434
2008-02-02 21:19:05,116.48289,39.91418
2008-02-02 21:24:05,116.49908,39.91443
2008-02-02 21:29:05,116.49794,39.91094
2008-02-02 21:34:05,116.50506,39.91478
2008-02-02 21:34:05,116.50506,39.91478
2008-02-02 21:39:05,116.52408,39.91565
2008-02-02 21:44:06,116.5241,39.91567
2008-02-02 21:49:06,116.53793,39.91488
2008-02-02 21:54:06,116.54154,39.91249
2008-02-02 21:59:06,116.55632,39.91507
2008-02-02 22:04:06,116.57625,39.9128
2008-02-02 22:09:06,116.59197,39.91071
2008-02-02 22:14:05,116.61011,39.91198
2008-02-02 22:19:05,116.66274,39.9221
2008-02-02 22:24:05,116.70037,39.93614
2008-02-02 22:29:05,116.7132,39.9718
2008-02-02 22:34:05,116.74945,39.99992
2008-02-02 22:39:05,116.75387,40.02132
2008-02-02 22:44:05,116.75387,40.02131
2008-02-02 22:49:05,116.75387,40.0213
2008-02-02 22:54:05,116.75386,40.0213
